# DTStamp_FHdata_calc_intgr_error (integration error) 2024-09-14 15:51:57 112606798 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 9.535083187943e-03, 2.944539660514e-01, 3.941320373601e-03, 1.193086377989e-01, 2.987490632847e-08, 8.972887026228e-07  	 0.030  0.004113482  0.000137025  0.284272 50.982967 50.983759  0.004402660  0.009537245  -0.005134584  0.135491726  0.294487887 -0.158996161  0.000000999939     2.421429 
 9.535120404925e-03, 3.039890864563e-01, 3.936052125662e-03, 1.232446899245e-01, 2.983563345612e-08, 9.271243360790e-07  	 0.031  0.004250507  0.000136963  0.293739 50.981813 50.982659  0.004404036  0.009537350  -0.005133314  0.139895762  0.304025237 -0.164129475  0.000000999171     2.424751 
 9.535158751235e-03, 3.135242452075e-01, 3.930619003602e-03, 1.271753089281e-01, 2.979511404515e-08, 9.569194501241e-07  	 0.032  0.004387470  0.000136899  0.303202 50.980622 50.981524  0.004405445  0.009537456  -0.005132012  0.144301207  0.313562693 -0.169261487  0.000000998377     2.428182 
 9.546778460254e-03, 3.230710236678e-01, 3.929793709956e-03, 1.311051026381e-01, 2.986194627266e-08, 9.867813963968e-07  	 0.033  0.004524369  0.000136999  0.312660 50.979394 50.980353  0.004412239  0.009549149  -0.005136910  0.148713446  0.323111843 -0.174398397  0.000000999979     2.431722 
 9.546819137633e-03, 3.326178428054e-01, 3.924031224455e-03, 1.350291338625e-01, 2.981883364657e-08, 1.016600230043e-06  	 0.034  0.004661368  0.000136931  0.322125 50.978128 50.979145  0.004413715  0.009549258  -0.005135542  0.153127161  0.332661100 -0.179533940  0.000000999126     2.435374 
 9.546860921020e-03, 3.421647037264e-01, 3.918107565949e-03, 1.389472414285e-01, 2.977449893857e-08, 1.046374728982e-06  	 0.035  0.004798300  0.000136861  0.331584 50.976824 50.977902  0.004415223  0.009549367  -0.005134144  0.157542384  0.342210467 -0.184668083  0.000000998246     2.439136 
 9.558488689125e-03, 3.517231924156e-01, 3.916776241399e-03, 1.428640176699e-01, 2.983736720142e-08, 1.076212096183e-06  	 0.036  0.004935161  0.000136956  0.341039 50.975483 50.976624  0.004422125  0.009561067  -0.005138943  0.161964509  0.351771534 -0.189807026  0.000000999761     2.443006 
 9.558532763015e-03, 3.612817251786e-01, 3.910530695588e-03, 1.467745483655e-01, 2.979047971642e-08, 1.106002575900e-06  	 0.037  0.005072117  0.000136882  0.350500 50.974103 50.975308  0.004423700  0.009561178  -0.005137478  0.166388208  0.361332713 -0.194944504  0.000000998823     2.446990 
 9.558577917468e-03, 3.708403030960e-01, 3.904128039243e-03, 1.506786764047e-01, 2.974239748236e-08, 1.135744973382e-06  	 0.038  0.005208999  0.000136806  0.359956 50.972687 50.973958  0.004425306  0.009561290  -0.005135983  0.170813515  0.370894002 -0.200080487  0.000000997859     2.451082 
 9.570213671008e-03, 3.804105167671e-01, 3.902300826020e-03, 1.545809772307e-01, 2.980133085554e-08, 1.165546304238e-06  	 0.039  0.005345805  0.000136895  0.369406 50.971234 50.972572  0.004432315  0.009572998  -0.005140683  0.175245829  0.380467000 -0.205221171  0.000000999288     2.455284 
 9.570261071092e-03, 3.899807778381e-01, 3.895584465353e-03, 1.584765616961e-01, 2.975074211435e-08, 1.195297046352e-06  	 0.040  0.005482700  0.000136815  0.378862 50.969742 50.971150  0.004433988  0.009573111  -0.005139123  0.179679817  0.390040111 -0.210360294  0.000000998267     2.459599 
 9.581903627683e-03, 3.995626814658e-01, 3.893427891026e-03, 1.623699895871e-01, 2.980709069405e-08, 1.225104137046e-06  	 0.041  0.005619515  0.000136900  0.388312 50.968213 50.969692  0.004441069  0.009584826  -0.005143757  0.184120886  0.399624938 -0.215504051  0.000000999638     2.464024 
 9.581953243813e-03, 4.091446347096e-01, 3.886399231348e-03, 1.662563888185e-01, 2.975399357084e-08, 1.254858130617e-06  	 0.042  0.005756415  0.000136817  0.397768 50.966645 50.968197  0.004442809  0.009584941  -0.005142132  0.188563696  0.409209878 -0.220646183  0.000000998562     2.468563 
 9.593602560459e-03, 4.187382372701e-01, 3.883917958874e-03, 1.701403067773e-01, 2.980776767355e-08, 1.284665898290e-06  	 0.043  0.005893232  0.000136897  0.407218 50.965041 50.966668  0.004449963  0.009596662  -0.005146700  0.193013658  0.418806541 -0.225792883  0.000000999876     2.473211 
 9.593654361219e-03, 4.283318916313e-01, 3.876582568347e-03, 1.740168893457e-01, 2.975219228099e-08, 1.314418090571e-06  	 0.044  0.006030129  0.000136810  0.416673 50.963398 50.965102  0.004451769  0.009596779  -0.005145010  0.197465427  0.428403320 -0.230937892  0.000000998744     2.477974 
 9.593707178058e-03, 4.379255988094e-01, 3.869100470738e-03, 1.778859898164e-01, 2.969549174923e-08, 1.344113582321e-06  	 0.045  0.006166939  0.000136721  0.426122 50.961719 50.963500  0.004453606  0.009596896  -0.005143290  0.201919033  0.438000215 -0.236081182  0.000000997587     2.482846 
 9.605364279429e-03, 4.475309630888e-01, 3.866149928179e-03, 1.817521397446e-01, 2.974541858447e-08, 1.373859000905e-06  	 0.046  0.006303660  0.000136796  0.435564 50.960003 50.961864  0.004460865  0.009608624  -0.005147759  0.206379898  0.447608839 -0.241228941  0.000000998817     2.487827 
 9.605419226781e-03, 4.571363823156e-01, 3.858375014051e-03, 1.856105147587e-01, 2.968633123079e-08, 1.403545332136e-06  	 0.047  0.006440456  0.000136703  0.445011 50.958248 50.960191  0.004462767  0.009608743  -0.005145975  0.210842665  0.457217582 -0.246374917  0.000000997606     2.492924 
 9.617082977689e-03, 4.667534652933e-01, 3.855113273633e-03, 1.894656280323e-01, 2.973372869577e-08, 1.433279060832e-06  	 0.048  0.006577159  0.000136774  0.454451 50.956457 50.958484  0.004470099  0.009620478  -0.005150379  0.215312764  0.466838060 -0.251525296  0.000000998779     2.498129 
 9.628752295257e-03, 4.763822175885e-01, 3.851694094262e-03, 1.933173221266e-01, 2.977990857676e-08, 1.463058969408e-06  	 0.049  0.006713933  0.000136843  0.463896 50.954628 50.956739  0.004477469  0.009632218  -0.005154749  0.219790233  0.476470278 -0.256680045  0.000000999925     2.503451 
 9.628810441904e-03, 4.860110280304e-01, 3.843475018964e-03, 1.971607971455e-01, 2.971710580746e-08, 1.492776075216e-06  	 0.050  0.006850776  0.000136745  0.473345 50.952760 50.954958  0.004479472  0.009632339  -0.005152867  0.224269705  0.486102616 -0.261832912  0.000000998631     2.508888 
 9.640486329201e-03, 4.956515143596e-01, 3.839747850452e-03, 2.010005449960e-01, 2.976074133033e-08, 1.522536816546e-06  	 0.051  0.006987521  0.000136810  0.482788 50.950855 50.953143  0.004486914  0.009644085  -0.005157171  0.228756619  0.495746701 -0.266990083  0.000000999721     2.514434 
 9.640546518077e-03, 5.052920608777e-01, 3.831247010553e-03, 2.048317920065e-01, 2.969560448863e-08, 1.552232421035e-06  	 0.052  0.007124331  0.000136708  0.492234 50.948912 50.951290  0.004488981  0.009644207  -0.005155226  0.233245600  0.505390908 -0.272145308  0.000000998375     2.520097 
 9.652228923293e-03, 5.149442898010e-01, 3.827222768785e-03, 2.086590147753e-01, 2.973675628457e-08, 1.581969177319e-06  	 0.053  0.007261040  0.000136770  0.501673 50.946933 50.949403  0.004496495  0.009655960  -0.005159465  0.237742095  0.515046868 -0.277304773  0.000000999410     2.525870 
 9.652291114992e-03, 5.245965809160e-01, 3.818447006331e-03, 2.124774617816e-01, 2.966932690305e-08, 1.611638504223e-06  	 0.054  0.007397809  0.000136664  0.511116 50.944916 50.947480  0.004498626  0.009656083  -0.005157456  0.242240722  0.524702951 -0.282462229  0.000000998012     2.531759 
 9.663979984789e-03, 5.342605609008e-01, 3.814131977518e-03, 2.162915937592e-01, 2.970802041253e-08, 1.641346524635e-06  	 0.055  0.007534474  0.000136722  0.520551 50.942862 50.945522  0.004506212  0.009667841  -0.005161630  0.246746933  0.534370792 -0.287623859  0.000000998993     2.537757 
 9.675674299066e-03, 5.439362351999e-01, 3.809669434970e-03, 2.201012631941e-01, 2.974551912782e-08, 1.671092043763e-06  	 0.056  0.007671196  0.000136778  0.529990 50.940770 50.943527  0.004513836  0.009679605  -0.005165769  0.251260769  0.544050398 -0.292789629  0.000000999947     2.543873 
 9.675739497088e-03, 5.536119746969e-01, 3.800483498361e-03, 2.239017466925e-01, 2.967456263006e-08, 1.700766606393e-06  	 0.057  0.007807973  0.000136667  0.539432 50.938639 50.941496  0.004516065  0.009679730  -0.005163665  0.255776834  0.553730128 -0.297953293  0.000000998470     2.550106 
 9.687440187626e-03, 5.632994148846e-01, 3.795734090736e-03, 2.276974807832e-01, 2.970959588881e-08, 1.730476202282e-06  	 0.058  0.007944641  0.000136719  0.548866 50.936473 50.939430  0.004523760  0.009691500  -0.005167740  0.260300595  0.563421628 -0.303121033  0.000000999370     2.556448 
 9.687507287492e-03, 5.729869221721e-01, 3.786290768559e-03, 2.314837715518e-01, 2.963645290150e-08, 1.760112655183e-06  	 0.059  0.008081360  0.000136605  0.558304 50.934268 50.937328  0.004526053  0.009691626  -0.005165573  0.264826648  0.573113254 -0.308286606  0.000000997843     2.562908 
 9.699214297384e-03, 5.826861364695e-01, 3.781266751988e-03, 2.352650383038e-01, 2.966909403334e-08, 1.789781749217e-06  	 0.060  0.008217965  0.000136653  0.567733 50.932028 50.935192  0.004533818  0.009703402  -0.005169583  0.269360466  0.582816655 -0.313456189  0.000000998691     2.569478 
 9.710926656304e-03, 5.923970631258e-01, 3.776103099142e-03, 2.390411414029e-01, 2.970056449199e-08, 1.819482313709e-06  	 0.061  0.008354618  0.000136700  0.577165 50.929749 50.933019  0.004541623  0.009715182  -0.005173560  0.273902089  0.592531838 -0.318629749  0.000000999511     2.576166 
 9.710996610758e-03, 6.021080597365e-01, 3.766276026705e-03, 2.428074174296e-01, 2.962404920344e-08, 1.849106362912e-06  	 0.062  0.008491318  0.000136581  0.586599 50.927432 50.930810  0.004544012  0.009715310  -0.005171298  0.278446100  0.602247148 -0.323801047  0.000000997908     2.582972 
 9.722715195501e-03, 6.118307749320e-01, 3.760842060114e-03, 2.465682594897e-01, 2.965312518975e-08, 1.878759488102e-06  	 0.063  0.008627899  0.000136624  0.596026 50.925079 50.928567  0.004551886  0.009727096  -0.005175210  0.282997986  0.611974244 -0.328976257  0.000000998676     2.589889 
 9.734439066841e-03, 6.215652139989e-01, 3.755273383975e-03, 2.503235328737e-01, 2.968104682910e-08, 1.908440534931e-06  	 0.064  0.008764523  0.000136665  0.605454 50.922688 50.926287  0.004559799  0.009738887  -0.005179089  0.287557785  0.621713131 -0.334155346  0.000000999418     2.596923 
 9.734511781448e-03, 6.312997257803e-01, 3.745078937247e-03, 2.540686118110e-01, 2.960125668343e-08, 1.938041791614e-06  	 0.065  0.008901188  0.000136541  0.614885 50.920259 50.923971  0.004562283  0.009739017  -0.005176733  0.292120068  0.631452148 -0.339332079  0.000000997741     2.604076 
 9.746241782255e-03, 6.410459675626e-01, 3.739250238200e-03, 2.578078620492e-01, 2.962682978150e-08, 1.967668621396e-06  	 0.066  0.009037729  0.000136578  0.624307 50.917794 50.921622  0.004570265  0.009750813  -0.005180548  0.296690334  0.641202961 -0.344512627  0.000000998432     2.611340 
 9.757977005696e-03, 6.508039445683e-01, 3.733291948806e-03, 2.615411539980e-01, 2.965126719089e-08, 1.997319888587e-06  	 0.067  0.009174307  0.000136614  0.633731 50.915292 50.919235  0.004578286  0.009762615  -0.005184329  0.301268620  0.650965577 -0.349696957  0.000000999096     2.618723 
 9.769717425059e-03, 6.605736619933e-01, 3.727199435367e-03, 2.652683534333e-01, 2.967452389999e-08, 2.026994412487e-06  	 0.068  0.009310921  0.000136648  0.643158 50.912751 50.916813  0.004586345  0.009774422  -0.005188077  0.305854965  0.660739999 -0.354885033  0.000000999734     2.626225 
 9.769793728058e-03, 6.703434557214e-01, 3.716532963585e-03, 2.689848863969e-01, 2.959039468949e-08, 2.056584807176e-06  	 0.069  0.009447569  0.000136517  0.652586 50.910172 50.914354  0.004588957  0.009774553  -0.005185596  0.310443923  0.670514552 -0.360070629  0.000000997960     2.633846 
 9.781540140327e-03, 6.801249958617e-01, 3.710194422005e-03, 2.726950808189e-01, 2.961136639857e-08, 2.086196173575e-06  	 0.070  0.009584087  0.000136548  0.662004 50.907558 50.911862  0.004597085  0.009786365  -0.005189280  0.315041008  0.680300917 -0.365259909  0.000000998548     2.641578 
 9.793291682651e-03, 6.899182875443e-01, 3.703733241828e-03, 2.763988140607e-01, 2.963122845761e-08, 2.115827402032e-06  	 0.071  0.009720635  0.000136577  0.671424 50.904906 50.909334  0.004605251  0.009798182  -0.005192931  0.319646258  0.690099099 -0.370452840  0.000000999111     2.649430 
 9.805048327632e-03, 6.997233358720e-01, 3.697144606074e-03, 2.800959586668e-01, 2.964993443110e-08, 2.145477336463e-06  	 0.072  0.009857211  0.000136604  0.680846 50.902216 50.906769  0.004613455  0.009810004  -0.005196549  0.324259713  0.699909102 -0.375649389  0.000000999648     2.657402 
