# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2024-09-14 15:51:57 112594134 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.000000  0.000000000  0.000137282          nan  0.000000000 200.000000000  0.000000000   0     0.000000  0.000000999547630     2.372549         -nan         -nan 
    0.001000  0.000137282  0.000137281 30.000000519 16.458097299 200.000000000  0.016458097   0     0.200073  0.000000999669803     2.372603   -30.000001    30.000001 
    0.002000  0.000274563  0.000137278 30.000002077  2.849804397 200.000000000  0.019307902   0     0.042396  0.000000999761820     2.372766   -30.000002    30.000002 
    0.003000  0.000411841  0.000137273 30.000004673  3.267306227 200.000000000  0.022575208   0     0.047726  0.000000999823676     2.373037   -30.000005    30.000005 
    0.004000  0.000549114  0.000137265 30.000008307  3.731825659 200.000000000  0.026307034   0     0.053623  0.000000999855374     2.373417   -30.000008    30.000008 
    0.005000  0.000686379  0.000137256 30.000012979  4.246325857 200.000000000  0.030553359   0     0.060124  0.000000999856926     2.373906   -30.000013    30.000013 
    0.006000  0.000823635  0.000137245 30.000018688  4.813610953 200.000000000  0.035366970   0     0.067264  0.000000999828350     2.374503   -30.000019    30.000019 
    0.007000  0.000960880  0.000137231 30.000025436  5.436270348 200.000000000  0.040803241   0     0.075074  0.000000999769670     2.375208   -30.000025    30.000025 
    0.008000  0.001098111  0.000137216 30.000033220  6.116621829 200.000000000  0.046919863   0     0.083584  0.000000999680920     2.376022   -30.000033    30.000033 
    0.009000  0.001235327  0.000137198 30.000042041  6.856654748 200.000000000  0.053776517   0     0.092817  0.000000999562139     2.376945   -30.000042    30.000042 
    0.010000  0.001372525  0.000137178 30.000051899  7.657974598 200.000000000  0.061434492   0     0.102795  0.000000999413374     2.377976   -30.000052    30.000052 
    0.011000  0.001509703  0.000137157 30.000062792  8.521750348 200.000000000  0.069956242   0     0.113532  0.000000999234682     2.379115   -30.000063    30.000063 
    0.012000  0.001646860  0.000137133 30.000074721  9.448665947 200.000000000  0.079404908   0     0.125038  0.000000999026122     2.380363   -30.000075    30.000075 
    0.013000  0.001783993  0.000137107 30.000087684 10.438877320 200.000000000  0.089843786   0     0.137314  0.000000998787764     2.381719   -30.000088    30.000088 
    0.014000  0.001921100  0.000137079 30.000101680 11.491976133 200.000000000  0.101335762   0     0.150358  0.000000998519683     2.383184   -30.000102    30.000102 
    0.015000  0.002058179  0.000137049 30.000116711 12.606961447 200.000000000  0.113942723   0     0.164157  0.000000998221964     2.384757   -30.000117    30.000117 
    0.016000  0.002195229  0.000137017 30.000132773 13.782220223 200.000000000  0.127724943   0     0.178693  0.000000997894696     2.386439   -30.000133    30.000133 
    0.017000  0.002332246  0.000137150 30.000149867 15.015517418 200.000000000  0.142740461   0     0.193939  0.000000999970507     2.388228   -30.000150    30.000150 
    0.018000  0.002469397  0.000137114 30.000168014 16.324672378 200.000000000  0.159065133   0     0.210099  0.000000999583009     2.390129   -30.000168    30.000168 
    0.019000  0.002606511  0.000137076 30.000187194 17.668193220 200.000000000  0.176733326   0     0.226699  0.000000999166130     2.392138   -30.000187    30.000187 
    0.020000  0.002743588  0.000137036 30.000207405 19.059535536 200.000000000  0.195792862   0     0.243888  0.000000998719990     2.394255   -30.000207    30.000207 
    0.021000  0.002880624  0.000136994 30.000228645 20.494057818 200.000000000  0.216286920   0     0.261612  0.000000998244713     2.396481   -30.000229    30.000229 
    0.022000  0.003017618  0.000136950 30.000250915 21.966596800 200.000000000  0.238253517   0     0.279808  0.000000997740430     2.398816   -30.000251    30.000251 
    0.023000  0.003154568  0.000137071 30.000274213 23.471517191 200.000000000  0.261725034   0     0.298410  0.000000999637004     2.401259   -30.000274    30.000274 
    0.024000  0.003291639  0.000137023 30.000298567 25.034157130 200.000000000  0.286759191   0     0.317708  0.000000999073059     2.403813   -30.000299    30.000299 
    0.025000  0.003428661  0.000136972 30.000323949 26.589140221 200.000000000  0.313348331   0     0.336946  0.000000998480404     2.406476   -30.000324    30.000324 
    0.026000  0.003565634  0.000136920 30.000350358 28.157410719 200.000000000  0.341505742   0     0.356361  0.000000997859195     2.409247   -30.000350    30.000350 
    0.027000  0.003702554  0.000137033 30.000377792 29.732047346 200.000000000  0.371237789   0     0.375870  0.000000999637325     2.412127   -30.000378    30.000378 
    0.028000  0.003839587  0.000136977 30.000406285 30.000406285 200.000000000  0.402582834   0     0.380334  0.000000998957016     2.415119   -30.000406    30.000406 
    0.029000  0.003976564  0.000136919 30.000435802 30.000435802 200.000000000  0.435497834   0     0.381759  0.000000998248528     2.418220   -30.000436    30.000436 
    0.030000  0.004113482  0.000137025 30.000466343 30.000466343 200.000000000  0.469967846   0     0.383242  0.000000999938506     2.421429   -30.000466    30.000466 
    0.031000  0.004250507  0.000136963 30.000497944 30.000497944 200.000000000  0.506015604   0     0.384783  0.000000999171410     2.424751   -30.000498    30.000498 
    0.032000  0.004387470  0.000136899 30.000530567 30.000530567 200.000000000  0.543571226   0     0.386377  0.000000998376568     2.428182   -30.000531    30.000531 
    0.033000  0.004524369  0.000136999 30.000564212 30.000564212 200.000000000  0.582599159   0     0.388023  0.000000999978744     2.431722   -30.000564    30.000564 
    0.034000  0.004661368  0.000136931 30.000598917 30.000598917 200.000000000  0.623107519   0     0.389719  0.000000999125906     2.435374   -30.000599    30.000599 
    0.035000  0.004798300  0.000136861 30.000634643 30.000634643 200.000000000  0.665001751   0     0.391461  0.000000998245813     2.439136   -30.000635    30.000635 
    0.036000  0.004935161  0.000136956 30.000671386 30.000671386 200.000000000  0.708228239   0     0.393245  0.000000999760718     2.443006   -30.000671    30.000671 
    0.037000  0.005072117  0.000136882 30.000709191 30.000709191 200.000000000  0.752783005   0     0.395070  0.000000998823355     2.446990   -30.000709    30.000709 
    0.038000  0.005208999  0.000136806 30.000748013 30.000748013 200.000000000  0.798550772   0     0.396931  0.000000997859279     2.451082   -30.000748    30.000748 
    0.039000  0.005345805  0.000136895 30.000787850 30.000787850 200.000000000  0.845463801   0     0.398824  0.000000999287620     2.455284   -30.000788    30.000788 
    0.040000  0.005482700  0.000136815 30.000828748 30.000828748 200.000000000  0.893509584   0     0.400748  0.000000998267112     2.459599   -30.000829    30.000829 
    0.041000  0.005619515  0.000136900 30.000870660 30.000870660 200.000000000  0.942557271   0     0.402697  0.000000999638231     2.464024   -30.000871    30.000871 
    0.042000  0.005756415  0.000136817 30.000913635 30.000913635 200.000000000  0.992590825   0     0.404670  0.000000998561821     2.468563   -30.000914    30.000914 
    0.043000  0.005893232  0.000136897 30.000957620 30.000957620 200.000000000  1.043472059   0     0.406661  0.000000999875997     2.473211   -30.000958    30.000958 
    0.044000  0.006030129  0.000136810 30.001002669 30.001002669 200.000000000  1.095183216   0     0.408668  0.000000998744260     2.477974   -30.001003    30.001003 
    0.045000  0.006166939  0.000136721 30.001048727 30.001048727 200.000000000  1.147581313   0     0.410687  0.000000997587192     2.482846   -30.001049    30.001049 
    0.046000  0.006303660  0.000136796 30.001095792 30.001095792 200.000000000  1.200584145   0     0.412712  0.000000998816831     2.487827   -30.001096    30.001096 
    0.047000  0.006440456  0.000136703 30.001143919 30.001143919 200.000000000  1.254174715   0     0.414745  0.000000997605516     2.492924   -30.001144    30.001144 
    0.048000  0.006577159  0.000136774 30.001193050 30.001193050 200.000000000  1.308207541   0     0.416779  0.000000998779257     2.498129   -30.001193    30.001193 
    0.049000  0.006713933  0.000136843 30.001243244 30.001243244 200.000000000  1.362667929   0     0.418813  0.000000999924832     2.503451   -30.001243    30.001243 
    0.050000  0.006850776  0.000136745 30.001294503 30.001294503 200.000000000  1.417477624   0     0.420845  0.000000998631096     2.508888   -30.001295    30.001295 
    0.051000  0.006987521  0.000136810 30.001346762 30.001346762 200.000000000  1.472493160   0     0.422869  0.000000999721325     2.514434   -30.001347    30.001347 
    0.052000  0.007124331  0.000136708 30.001400085 30.001400085 200.000000000  1.527705444   0     0.424886  0.000000998375018     2.520097   -30.001400    30.001400 
    0.053000  0.007261040  0.000136770 30.001454407 30.001454407 200.000000000  1.582974704   0     0.426890  0.000000999410416     2.525870   -30.001454    30.001454 
    0.054000  0.007397809  0.000136664 30.001509792 30.001509792 200.000000000  1.638296806   0     0.428881  0.000000998012332     2.531759   -30.001510    30.001510 
    0.055000  0.007534474  0.000136722 30.001566173 30.001566173 200.000000000  1.693537111   0     0.430856  0.000000998993453     2.537757   -30.001566    30.001566 
    0.056000  0.007671196  0.000136778 30.001623616 30.001623616 200.000000000  1.748697048   0     0.432813  0.000000999946933     2.543873   -30.001624    30.001624 
    0.057000  0.007807973  0.000136667 30.001682123 30.001682123 200.000000000  1.803714251   0     0.434753  0.000000998470075     2.550106   -30.001682    30.001682 
    0.058000  0.007944641  0.000136719 30.001741621 30.001741621 200.000000000  1.858463692   0     0.436670  0.000000999370065     2.556448   -30.001742    30.001742 
    0.059000  0.008081360  0.000136605 30.001802183 30.001802183 200.000000000  1.912955649   0     0.438565  0.000000997843458     2.562908   -30.001802    30.001802 
    0.060000  0.008217965  0.000136653 30.001863732 30.001863732 200.000000000  1.967072517   0     0.440435  0.000000998690615     2.569478   -30.001864    30.001864 
    0.061000  0.008354618  0.000136700 30.001926343 30.001926343 200.000000000  2.020830619   0     0.442281  0.000000999510652     2.576166   -30.001926    30.001926 
    0.062000  0.008491318  0.000136581 30.001990016 30.001990016 200.000000000  2.074183900   0     0.444101  0.000000997908261     2.582972   -30.001990    30.001990 
    0.063000  0.008627899  0.000136624 30.002054673 30.002054673 200.000000000  2.127026533   0     0.445893  0.000000998676399     2.589889   -30.002055    30.002055 
    0.064000  0.008764523  0.000136665 30.002120391 30.002120391 200.000000000  2.179383509   0     0.447658  0.000000999417765     2.596923   -30.002120    30.002120 
    0.065000  0.008901188  0.000136541 30.002187169 30.002187169 200.000000000  2.231218797   0     0.449395  0.000000997741474     2.604076   -30.002187    30.002187 
    0.066000  0.009037729  0.000136578 30.002254928 30.002254928 200.000000000  2.282438607   1     0.451104  0.000000998431958     2.611340   -30.002255    30.002255 
    0.067000  0.009174307  0.000136614 30.002323745 30.002323745 200.000000000  2.333075820   1     0.452792  0.000000999096063     2.618723   -30.002324    30.002324 
    0.068000  0.009310921  0.000136648 30.002393623 30.002393623 200.000000000  2.383103957   1     0.454460  0.000000999733887     2.626225   -30.002394    30.002394 
    0.069000  0.009447569  0.000136517 30.002464560 30.002464560 200.000000000  2.432499526   1     0.456107  0.000000997960049     2.633846   -30.002465    30.002465 
    0.070000  0.009584087  0.000136548 30.002536471 30.002536471 200.000000000  2.481184180   1     0.457731  0.000000998548390     2.641578   -30.002536    30.002536 
    0.071000  0.009720635  0.000136577 30.002609440 30.002609440 200.000000000  2.529199582   1     0.459332  0.000000999110897     2.649430   -30.002609    30.002609 
    0.072000  0.009857211  0.000136604 30.002683467 30.002683467 200.000000000  2.576530634   1     0.460910  0.000000999647688     2.657402   -30.002683    30.002683 
    0.073000  0.009993815  0.000136467 30.002758553 30.002758553 200.000000000  2.623164785   1     0.462465  0.000000997779838     2.665495   -30.002759    30.002759 
    0.074000  0.010130282  0.000136490 30.002834606 30.002834606 200.000000000  2.669037678   1     0.463995  0.000000998268675     2.673698   -30.002835    30.002835 
    0.075000  0.010266772  0.000136513 30.002911715 30.002911715 200.000000000  2.714197528   1     0.465501  0.000000998732290     2.682023   -30.002912    30.002912 
    0.076000  0.010403285  0.000136533 30.002989879 30.002989879 200.000000000  2.758638690   1     0.466983  0.000000999170821     2.690468   -30.002990    30.002990 
    0.077000  0.010539818  0.000136552 30.003069100 30.003069100 200.000000000  2.802357560   1     0.468441  0.000000999584404     2.699034   -30.003069    30.003069 
    0.078000  0.010676369  0.000136568 30.003149377 30.003149377 200.000000000  2.845352449   1     0.469874  0.000000999973184     2.707722   -30.003149    30.003149 
    0.079000  0.010812938  0.000136422 30.003230709 30.003230709 200.000000000  2.887623455   1     0.471284  0.000000997967831     2.716531   -30.003231    30.003231 
    0.080000  0.010949360  0.000136436 30.003312999 30.003312999 200.000000000  2.929123537   1     0.472668  0.000000998311060     2.725452   -30.003313    30.003313 
    0.081000  0.011085795  0.000136448 30.003396342 30.003396342 200.000000000  2.969906605   1     0.474028  0.000000998630048     2.734495   -30.003396    30.003396 
    0.082000  0.011222243  0.000136458 30.003480738 30.003480738 200.000000000  3.009977375   1     0.475364  0.000000998924953     2.743660   -30.003481    30.003481 
    0.083000  0.011358702  0.000136467 30.003566187 30.003566187 200.000000000  3.049341868   1     0.476677  0.000000999195937     2.752947   -30.003566    30.003566 
    0.084000  0.011495169  0.000136475 30.003652687 30.003652687 200.000000000  3.088007303   1     0.477967  0.000000999443165     2.762357   -30.003653    30.003653 
    0.085000  0.011631644  0.000136480 30.003740240 30.003740240 200.000000000  3.125981990   1     0.479233  0.000000999666804     2.771891   -30.003740    30.003740 
    0.086000  0.011768124  0.000136484 30.003828845 30.003828845 200.000000000  3.163275229   1     0.480477  0.000000999867028     2.781547   -30.003829    30.003829 
    0.087000  0.011904608  0.000136326 30.003918500 30.003918500 200.000000000  3.199897211   1     0.481698  0.000000997689213     2.791327   -30.003919    30.003919 
    0.088000  0.012040934  0.000136327 30.004009099 30.004009099 200.000000000  3.235816945   1     0.482896  0.000000997847371     2.801219   -30.004009    30.004009 
    0.089000  0.012177261  0.000136327 30.004100745 30.004100745 200.000000000  3.271089705   1     0.484073  0.000000997982746     2.811235   -30.004101    30.004101 
    0.090000  0.012313588  0.000136325 30.004193440 30.004193440 200.000000000  3.305727766   1     0.485228  0.000000998095523     2.821375   -30.004193    30.004193 
    0.091000  0.012449912  0.000136321 30.004287181 30.004287181 200.000000000  3.339743946   1     0.486362  0.000000998185887     2.831638   -30.004287    30.004287 
    0.092000  0.012586234  0.000136316 30.004381968 30.004381968 200.000000000  3.373151534   1     0.487477  0.000000998254027     2.842027   -30.004382    30.004382 
    0.093000  0.012722550  0.000136310 30.004477801 30.004477801 200.000000000  3.405964219   1     0.488571  0.000000998300134     2.852540   -30.004478    30.004478 
    0.094000  0.012858860  0.000136302 30.004574680 30.004574680 200.000000000  3.438196021   1     0.489646  0.000000998324401     2.863178   -30.004575    30.004575 
    0.095000  0.012995162  0.000136292 30.004672602 30.004672602 200.000000000  3.469861236   1     0.490702  0.000000998327026     2.873941   -30.004673    30.004673 
    0.096000  0.013131454  0.000136281 30.004771569 30.004771569 200.000000000  3.500974376   1     0.491740  0.000000998308206     2.884829   -30.004772    30.004772 
    0.097000  0.013267735  0.000136269 30.004871579 30.004871579 200.000000000  3.531550115   1     0.492760  0.000000998268142     2.895843   -30.004872    30.004872 
    0.098000  0.013404004  0.000136255 30.004972630 30.004972630 200.000000000  3.561603241   1     0.493763  0.000000998207038     2.906983   -30.004973    30.004973 
    0.099000  0.013540260  0.000136240 30.005074724 29.545371914 200.000000000  3.591148613   1     0.490169  0.000000998125097     2.918249   -30.005075    30.005075 
    0.100000  0.013676499  0.000136223 30.005177858 29.052502779 200.000000000  3.620201116   1     0.486266  0.000000998022528     2.929641   -30.005178    30.005178 
    0.101000  0.013812723  0.000136205 30.005282032 28.574508474 200.000000000  3.648775625   1     0.482533  0.000000997899538     2.941159   -30.005282    30.005282 
    0.102000  0.013948928  0.000136186 30.005387244 28.111343638 200.000000000  3.676886968   1     0.478967  0.000000997756338     2.952805   -30.005387    30.005387 
    0.103000  0.014085114  0.000136323 30.005493495 27.662931229 200.000000000  3.704549899   1     0.475563  0.000000999915677     2.964577   -30.005493    30.005493 
    0.104000  0.014221437  0.000136301 30.005600909 27.260598139 200.000000000  3.731810498   1     0.472618  0.000000999727338     2.976491   -30.005601    30.005601 
    0.105000  0.014357738  0.000136277 30.005709361 26.840325528 200.000000000  3.758650823   1     0.469517  0.000000999519351     2.988532   -30.005709    30.005709 
    0.106000  0.014494015  0.000136252 30.005818850 26.434465729 200.000000000  3.785085289   1     0.466567  0.000000999291935     3.000701   -30.005819    30.005819 
    0.107000  0.014630267  0.000136225 30.005929376 26.042841871 200.000000000  3.811128131   1     0.463764  0.000000999045308     3.012998   -30.005929    30.005929 
    0.108000  0.014766492  0.000136198 30.006040938 25.665258488 200.000000000  3.836793389   1     0.461105  0.000000998779690     3.025423   -30.006041    30.006041 
    0.109000  0.014902690  0.000136169 30.006153533 25.301503711 200.000000000  3.862094893   1     0.458585  0.000000998495303     3.037977   -30.006154    30.006154 
    0.110000  0.015038859  0.000136138 30.006267162 24.951351304 200.000000000  3.887046244   1     0.456199  0.000000998192368     3.050660   -30.006267    30.006267 
    0.111000  0.015174997  0.000136107 30.006381823 24.614562561 200.000000000  3.911660807   1     0.453945  0.000000997871109     3.063471   -30.006382    30.006382 
    0.112000  0.015311103  0.000136231 30.006497516 24.290888076 200.000000000  3.935951695   1     0.451817  0.000000999834124     3.076412   -30.006498    30.006498 
    0.113000  0.015447334  0.000136196 30.006614373 24.007555105 200.000000000  3.959959250   1     0.450060  0.000000999470984     3.089497   -30.006614    30.006614 
    0.114000  0.015583530  0.000136161 30.006732262 23.708597311 200.000000000  3.983667847   1     0.448167  0.000000999090126     3.102712   -30.006732    30.006732 
    0.115000  0.015719691  0.000136124 30.006851180 23.422001331 200.000000000  4.007089849   1     0.446389  0.000000998691778     3.116057   -30.006851    30.006851 
    0.116000  0.015855815  0.000136086 30.006971127 23.147488622 200.000000000  4.030237337   1     0.444722  0.000000998276168     3.129533   -30.006971    30.006971 
    0.117000  0.015991900  0.000136047 30.007092101 22.884776922 200.000000000  4.053122114   1     0.443164  0.000000997843523     3.143139   -30.007092    30.007092 
    0.118000  0.016127947  0.000136162 30.007214101 22.633581339 200.000000000  4.075755696   1     0.441709  0.000000999682115     3.156875   -30.007214    30.007214 
    0.119000  0.016264109  0.000136120 30.007337268 22.419155801 200.000000000  4.098174851   1     0.440580  0.000000999209847     3.170758   -30.007337    30.007337 
    0.120000  0.016400229  0.000136077 30.007461460 22.189568012 200.000000000  4.120364419   1     0.439318  0.000000998721169     3.184773   -30.007461    30.007461 
    0.121000  0.016536306  0.000136033 30.007586677 21.970673095 200.000000000  4.142335092   1     0.438150  0.000000998216313     3.198919   -30.007587    30.007587 
    0.122000  0.016672340  0.000136143 30.007712917 21.762183195 200.000000000  4.164097276   1     0.437073  0.000000999974231     3.213196   -30.007713    30.007713 
    0.123000  0.016808483  0.000136096 30.007840324 21.588317339 200.000000000  4.185685593   1     0.436295  0.000000999431256     3.227622   -30.007840    30.007840 
    0.124000  0.016944579  0.000136049 30.007968754 21.399311869 200.000000000  4.207084905   1     0.435386  0.000000998872737     3.242181   -30.007969    30.007969 
    0.125000  0.017080628  0.000136000 30.008098205 21.219892728 200.000000000  4.228304798   1     0.434559  0.000000998298905     3.256872   -30.008098    30.008098 
    0.126000  0.017216628  0.000136105 30.008228676 21.049779990 200.000000000  4.249354578   1     0.433811  0.000000999978735     3.271695   -30.008229    30.008229 
    0.127000  0.017352732  0.000136053 30.008360315 20.912349025 200.000000000  4.270266927   1     0.433340  0.000000999368318     3.286669   -30.008360    30.008360 
    0.128000  0.017488786  0.000136001 30.008492973 20.759639947 200.000000000  4.291026567   1     0.432738  0.000000998743230     3.301776   -30.008493    30.008493 
    0.129000  0.017624787  0.000135948 30.008626648 20.615449873 200.000000000  4.311642016   1     0.432207  0.000000998103698     3.317016   -30.008627    30.008627 
    0.130000  0.017760734  0.000136047 30.008761340 20.479513855 200.000000000  4.332121530   1     0.431744  0.000000999708099     3.332391   -30.008761    30.008761 
    0.131000  0.017896782  0.000135992 30.008897200 20.374530188 200.000000000  4.352496060   1     0.431541  0.000000999033540     3.347916   -30.008897    30.008897 
    0.132000  0.018032773  0.000135935 30.009034075 20.254017332 200.000000000  4.372750078   1     0.431205  0.000000998345181     3.363576   -30.009034    30.009034 
    0.133000  0.018168708  0.000136031 30.009171964 20.141019219 200.000000000  4.392891097   1     0.430931  0.000000999893823     3.379371   -30.009172    30.009172 
    0.134000  0.018304739  0.000135972 30.009311023 20.057823049 200.000000000  4.412948920   1     0.430904  0.000000999171583     3.395318   -30.009311    30.009311 
    0.135000  0.018440710  0.000135912 30.009451094 19.958862408 200.000000000  4.432907782   1     0.430745  0.000000998436185     3.411400   -30.009451    30.009451 
    0.136000  0.018576622  0.000136004 30.009592176 19.866718922 200.000000000  4.452774501   1     0.430640  0.000000999930523     3.427618   -30.009592    30.009592 
    0.137000  0.018712626  0.000135942 30.009734428 19.803341027 200.000000000  4.472577842   1     0.430773  0.000000999162398     3.443990   -30.009734    30.009734 
    0.138000  0.018848568  0.000135879 30.009877690 19.723931229 200.000000000  4.492301774   1     0.430772  0.000000998381757     3.460497   -30.009878    30.009878 
    0.139000  0.018984447  0.000135967 30.010021960 19.650685827 200.000000000  4.511952459   1     0.430820  0.000000999823261     3.477141   -30.010022    30.010022 
    0.140000  0.019120414  0.000135902 30.010167400 19.605279034 200.000000000  4.531557739   1     0.431098  0.000000999011049     3.493939   -30.010167    30.010167 
    0.141000  0.019256317  0.000135836 30.010313848 19.543550139 200.000000000  4.551101289   1     0.431239  0.000000998186961     3.510875   -30.010314    30.010314 
    0.142000  0.019392153  0.000135921 30.010461301 19.487379054 200.000000000  4.570588668   1     0.431425  0.000000999577115     3.527947   -30.010461    30.010461 
    0.143000  0.019528075  0.000135853 30.010609925 19.458223199 200.000000000  4.590046891   1     0.431832  0.000000998722613     3.545175   -30.010610    30.010610 
    0.144000  0.019663928  0.000135785 30.010759552 19.412439666 200.000000000  4.609459331   1     0.432102  0.000000997856868     3.562541   -30.010760    30.010760 
    0.145000  0.019799713  0.000135866 30.010910183 19.371653546 200.000000000  4.628830984   1     0.432411  0.000000999197165     3.580045   -30.010910    30.010910 
    0.146000  0.019935579  0.000135796 30.011061984 19.357156442 200.000000000  4.648188141   1     0.432937  0.000000998302161     3.597706   -30.011062    30.011062 
    0.147000  0.020071374  0.000135875 30.011214786 19.325716486 200.000000000  4.667513857   1     0.433322  0.000000999608528     3.615505   -30.011215    30.011215 
    0.148000  0.020207249  0.000135802 30.011368759 19.320138499 200.000000000  4.686833996   1     0.433920  0.000000998685003     3.633462   -30.011369    30.011369 
    0.149000  0.020343051  0.000135879 30.011523732 19.297407762 200.000000000  4.706131403   1     0.434376  0.000000999958037     3.651558   -30.011524    30.011524 
    0.150000  0.020478930  0.000135804 30.011679877 19.300149068 200.000000000  4.725431552   1     0.435041  0.000000999006730     3.669814   -30.011680    30.011680 
    0.151000  0.020614734  0.000135729 30.011837020 19.285525800 200.000000000  4.744717078   1     0.435564  0.000000998045618     3.688208   -30.011837    30.011837 
    0.152000  0.020750463  0.000135803 30.011995160 19.274773550 200.000000000  4.763991852   1     0.436117  0.000000999272182     3.706742   -30.011995    30.011995 
    0.153000  0.020886266  0.000135726 30.012154471 19.288965676 200.000000000  4.783280817   1     0.436877  0.000000998284428     3.725437   -30.012154    30.012154 
    0.154000  0.021021992  0.000135797 30.012314777 19.285470145 200.000000000  4.802566288   1     0.437490  0.000000999479215     3.744271   -30.012315    30.012315 
    0.155000  0.021157790  0.000135719 30.012476255 19.306614156 200.000000000  4.821872902   1     0.438307  0.000000998465553     3.763266   -30.012476    30.012476 
    0.156000  0.021293508  0.000135788 30.012638727 19.309858227 200.000000000  4.841182760   1     0.438977  0.000000999629164     3.782402   -30.012639    30.012639 
    0.157000  0.021429296  0.000135708 30.012802371 19.337467379 200.000000000  4.860520227   1     0.439848  0.000000998590322     3.801700   -30.012802    30.012802 
    0.158000  0.021565004  0.000135775 30.012967006 19.346965053 200.000000000  4.879867192   1     0.440570  0.000000999723359     3.821139   -30.012967    30.012967 
    0.159000  0.021700779  0.000135693 30.013132814 19.380581897 200.000000000  4.899247774   1     0.441492  0.000000998660061     3.840741   -30.013133    30.013133 
    0.160000  0.021836471  0.000135758 30.013299613 19.395876972 200.000000000  4.918643651   1     0.442264  0.000000999763126     3.860485   -30.013300    30.013300 
    0.161000  0.021972229  0.000135674 30.013467584 19.435072091 200.000000000  4.938078723   1     0.443234  0.000000998676093     3.880392   -30.013468    30.013468 
    0.162000  0.022107903  0.000135737 30.013636544 19.455736810 200.000000000  4.957534460   1     0.444052  0.000000999749787     3.900441   -30.013637    30.013637 
    0.163000  0.022243641  0.000135652 30.013806677 19.500107527 200.000000000  4.977034568   1     0.445068  0.000000998639734     3.920655   -30.013807    30.013807 
    0.164000  0.022379293  0.000135713 30.013977797 19.525741213 200.000000000  4.996560309   1     0.445929  0.000000999684657     3.941011   -30.013978    30.013978 
    0.165000  0.022515006  0.000135627 30.014150090 19.574910290 200.000000000  5.016135219   1     0.446987  0.000000998552294     3.961533   -30.014150    30.014150 
    0.166000  0.022650633  0.000135686 30.014323368 19.605137978 200.000000000  5.035740357   1     0.447890  0.000000999569042     3.982198   -30.014323    30.014323 
    0.167000  0.022786319  0.000135598 30.014497820 19.658752325 200.000000000  5.055399109   1     0.448988  0.000000998415073     4.003029   -30.014498    30.014498 
    0.168000  0.022921916  0.000135655 30.014673255 19.693223411 200.000000000  5.075092333   1     0.449929  0.000000999404239     4.024003   -30.014673    30.014673 
    0.169000  0.023057571  0.000135565 30.014849864 19.750952804 200.000000000  5.094843286   1     0.451065  0.000000998229360     4.045145   -30.014850    30.014850 
    0.170000  0.023193137  0.000135621 30.015027454 19.789339723 200.000000000  5.114632625   1     0.452043  0.000000999191538     4.066431   -30.015027    30.015027 
    0.171000  0.023328758  0.000135530 30.015206218 19.850875554 200.000000000  5.134483501   1     0.453215  0.000000997996438     4.087884   -30.015206    30.015206 
    0.172000  0.023464288  0.000135584 30.015385962 19.892872487 200.000000000  5.154376373   1     0.454226  0.000000998932214     4.109482   -30.015386    30.015386 
    0.173000  0.023599871  0.000135636 30.015566880 19.957926542 200.000000000  5.174334300   1     0.455432  0.000000999852196     4.131249   -30.015567    30.015567 
    0.174000  0.023735508  0.000135543 30.015748971 20.024666603 200.000000000  5.194358967   1     0.456655  0.000000998623938     4.153184   -30.015749    30.015749 
    0.175000  0.023871051  0.000135594 30.015932041 20.071579445 200.000000000  5.214430546   1     0.457714  0.000000999518354     4.175265   -30.015932    30.015932 
    0.176000  0.024006645  0.000135500 30.016116285 20.141445561 200.000000000  5.234571992   1     0.458968  0.000000998271551     4.197516   -30.016116    30.016116 
    0.177000  0.024142144  0.000135549 30.016301506 20.191295114 200.000000000  5.254763287   1     0.460057  0.000000999140979     4.219913   -30.016302    30.016302 
    0.178000  0.024277693  0.000135597 30.016487900 20.264044432 200.000000000  5.275027331   1     0.461341  0.000000999995236     4.242480   -30.016488    30.016488 
    0.179000  0.024413290  0.000135500 30.016675470 20.338185323 200.000000000  5.295365516   1     0.462639  0.000000998717704     4.265218   -30.016675    30.016675 
    0.180000  0.024548790  0.000135547 30.016864014 20.392031855 200.000000000  5.315757548   1     0.463770  0.000000999547796     4.288104   -30.016864    30.016864 
    0.181000  0.024684337  0.000135449 30.017053734 20.468725785 200.000000000  5.336226274   1     0.465096  0.000000998253348     4.311161   -30.017054    30.017054 
    0.182000  0.024819786  0.000135494 30.017244426 20.524943428 200.000000000  5.356751218   1     0.466253  0.000000999059841     4.334365   -30.017244    30.017244 
    0.183000  0.024955280  0.000135538 30.017436293 20.603986452 200.000000000  5.377355204   1     0.467605  0.000000999851776     4.357742   -30.017436    30.017436 
    0.184000  0.025090818  0.000135438 30.017629336 20.684173148 200.000000000  5.398039377   1     0.468970  0.000000998528965     4.381292   -30.017629    30.017629 
    0.185000  0.025226256  0.000135481 30.017823349 20.743616672 200.000000000  5.418782994   1     0.470163  0.000000999298108     4.404990   -30.017823    30.017823 
    0.186000  0.025361737  0.000135380 30.018018538 20.825875326 200.000000000  5.439608869   1     0.471552  0.000000997959959     4.428862   -30.018019    30.018019 
