# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-10-21 07:25:40 522221225 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
   471     0.471000  0.063574597  0.000132557  0.934195906  0.356760437  0.000000000000000000 -32.113178632 -15.612500000  32.113178632  0.000000998673714    58.152460 15.612500000003138 
   472     0.472000  0.063707154  0.000132633  0.934159777  0.356855029  0.000000000000000000 -32.114420623 -15.612500000  32.114420623  0.000000999979630    58.076470 15.612500000003138 
   473     0.473000  0.063839787  0.000132602  0.934123598  0.356949721  0.000000000000000000 -32.115664414 -15.612500000  32.115664414  0.000000999660700    58.000525 15.612500000003138 
   474     0.474000  0.063972389  0.000132570  0.934087399  0.357044438  0.000000000000000000 -32.116908999 -15.587520000  32.116908999  0.000000999339751    57.924687 15.587520000003963 
   475     0.475000  0.064104959  0.000132539  0.934051180  0.357139178  0.000000000000000000 -32.118154374 -15.587520000  32.118154374  0.000000999016782    57.848954 15.587520000003963 
   476     0.476000  0.064237498  0.000132507  0.934014941  0.357233943  0.000000000000000000 -32.119400541 -15.587520000  32.119400541  0.000000998691793    57.773328 15.587520000003963 
   477     0.477000  0.064370005  0.000132583  0.933978682  0.357328732  0.000000000000000000 -32.120647497 -15.537620000  32.120647497  0.000000999998177    57.697808 15.537620000003471 
   478     0.478000  0.064502588  0.000132551  0.933942372  0.357423621  0.000000000000000000 -32.121896264 -15.537620000  32.121896264  0.000000999671681    57.622332 15.537620000003471 
   479     0.479000  0.064635140  0.000132519  0.933906043  0.357518535 -0.000000000000056843 -32.123145822 -15.537620000  32.123145822  0.000000999343162    57.546963 15.537620000003471 
   480     0.480000  0.064767659  0.000132487  0.933869693  0.357613473 -0.000000000000056843 -32.124396171 -15.537620000  32.124396171  0.000000999012623    57.471699 15.537620000003471 
   481     0.481000  0.064900146  0.000132455  0.933833324  0.357708434  0.000000000000000000 -32.125647311 -15.512700000  32.125647311  0.000000998680060    57.396542 15.512700000002155 
   482     0.482000  0.065032602  0.000132531  0.933796934  0.357803419  0.000000000000000000 -32.126899240 -15.487800000  32.126899240  0.000000999986844    57.321490 15.487800000002494 
   483     0.483000  0.065165133  0.000132499  0.933760494  0.357898505  0.000000000000000000 -32.128152987 -15.487800000  32.128152987  0.000000999652762    57.246483 15.487800000002494 
   484     0.484000  0.065297632  0.000132467  0.933724034  0.357993615  0.000000000000000000 -32.129407526 -15.487800000  32.129407526  0.000000999316654    57.171582 15.487800000002494 
   485     0.485000  0.065430099  0.000132434  0.933687554  0.358088749  0.000000000000000000 -32.130662855 -15.462920000  32.130662855  0.000000998978523    57.096786 15.462920000000935 
   486     0.486000  0.065562533  0.000132401  0.933651053  0.358183906  0.000000000000000000 -32.131918974 -15.462920000  32.131918974  0.000000998638369    57.022096 15.462920000000935 
   487     0.487000  0.065694934  0.000132478  0.933614533  0.358279086  0.000000000000000000 -32.133175882 -15.413220000  32.133175882  0.000000999945486    56.947512 15.413220000002781 
   488     0.488000  0.065827411  0.000132445  0.933577963  0.358374368 -0.000000000000056843 -32.134434617 -15.438060000  32.134434617  0.000000999603797    56.872972 15.438060000001030 
   489     0.489000  0.065959856  0.000132412  0.933541372  0.358469673 -0.000000000000056843 -32.135694142 -15.413220000  32.135694142  0.000000999260084    56.798537 15.413220000002781 
   490     0.490000  0.066092268  0.000132379  0.933504761  0.358565002  0.000000000000000000 -32.136954457 -15.413220000  32.136954457  0.000000998914344    56.724209 15.413220000002781 
   491     0.491000  0.066224646  0.000132345  0.933468131  0.358660354  0.000000000000000000 -32.138215562 -15.388400000  32.138215562  0.000000998566579    56.649985 15.388400000002633 
   492     0.492000  0.066356992  0.000132422  0.933431480  0.358755728  0.000000000000000000 -32.139477454 -15.388400000  32.139477454  0.000000999873957    56.575867 15.388400000002633 
   493     0.493000  0.066489413  0.000132388  0.933394779  0.358851205 -0.000000000000056843 -32.140741182 -15.363600000  32.140741182  0.000000999524644    56.501794 15.363600000004141 
   494     0.494000  0.066621801  0.000132355  0.933358057  0.358946705  0.000000000000000000 -32.142005701 -15.363600000  32.142005701  0.000000999173303    56.427825 15.363600000004141 
   495     0.495000  0.066754156  0.000132321  0.933321316  0.359042227  0.000000000000000000 -32.143271008 -15.338820000  32.143271008  0.000000998819936    56.353962 15.338820000003750 
   496     0.496000  0.066886477  0.000132287  0.933284555  0.359137773  0.000000000000000000 -32.144537104 -15.338820000  32.144537104  0.000000998464543    56.280204 15.338820000003750 
   497     0.497000  0.067018765  0.000132364  0.933247774  0.359233341  0.000000000000000000 -32.145803987 -15.314060000  32.145803987  0.000000999772112    56.206551 15.314060000005014 
   498     0.498000  0.067151129  0.000132330  0.933210942  0.359329011  0.000000000000056843 -32.147072714 -15.314060000  32.147072714  0.000000999415159    56.132943 15.314060000005014 
   499     0.499000  0.067283459  0.000132296  0.933174090  0.359424704  0.000000000000056843 -32.148342230 -15.289320000  32.148342230  0.000000999056173    56.059439 15.289320000004381 
   500     0.500000  0.067415754  0.000132262  0.933137218  0.359520420 -0.000000000000056843 -32.149612535 -15.289320000  32.149612535  0.000000998695162    55.986041 15.289320000004381 
   501     0.501000  0.067548016  0.000132228  0.933100326  0.359616158  0.000000000000000000 -32.150883628 -15.289320000  32.150883628  0.000000998332121    55.912747 15.289320000004381 
   502     0.502000  0.067680244  0.000132304  0.933063414  0.359711919  0.000000000000000000 -32.152155507 -15.239900000  32.152155507  0.000000999639814    55.839558 15.239900000004525 
   503     0.503000  0.067812548  0.000132270  0.933026452  0.359807782  0.000000000000000000 -32.153429239 -15.264600000  32.153429239  0.000000999275198    55.766414 15.264600000005402 
   504     0.504000  0.067944817  0.000132235  0.932989469  0.359903668  0.000000000000056843 -32.154703760 -15.239900000  32.154703760  0.000000998908554    55.693374 15.239900000004525 
   505     0.505000  0.068077052  0.000132200  0.932952467  0.359999575  0.000000000000000000 -32.155979068 -15.215220000  32.155979068  0.000000998539879    55.620439 15.215220000005303 
   506     0.506000  0.068209253  0.000132277  0.932915445  0.360095505  0.000000000000000000 -32.157255163 -15.215220000  32.157255163  0.000000999848279    55.547609 15.215220000005303 
   507     0.507000  0.068341529  0.000132242  0.932878371  0.360191538  0.000000000000000000 -32.158533117 -15.215220000  32.158533117  0.000000999478019    55.474822 15.215220000005303 
   508     0.508000  0.068473771  0.000132207  0.932841278  0.360287593  0.000000000000000000 -32.159811861 -15.190560000  32.159811861  0.000000999105728    55.402140 15.190560000004183 
   509     0.509000  0.068605978  0.000132172  0.932804165  0.360383670  0.000000000000000000 -32.161091392 -15.190560000  32.161091392  0.000000998731406    55.329563 15.190560000004183 
   510     0.510000  0.068738151  0.000132137  0.932767032  0.360479769  0.000000000000000000 -32.162371710 -15.165920000  32.162371710  0.000000998355053    55.257090 15.165920000004718 
   511     0.511000  0.068870288  0.000132213  0.932729879  0.360575890  0.000000000000000000 -32.163652813 -15.141300000  32.163652813  0.000000999663451    55.184722 15.141300000003355 
   512     0.512000  0.069002501  0.000132178  0.932692675  0.360672114  0.000000000000000000 -32.164935786 -15.141300000  32.164935786  0.000000999285500    55.112397 15.141300000003355 
   513     0.513000  0.069134679  0.000132143  0.932655451  0.360768360  0.000000000000056843 -32.166219545 -15.141300000  32.166219545  0.000000998905516    55.040177 15.141300000003355 
   514     0.514000  0.069266822  0.000132107  0.932618207  0.360864628  0.000000000000000000 -32.167504092 -15.141300000  32.167504092  0.000000998523500    54.968061 15.141300000003355 
   515     0.515000  0.069398929  0.000132184  0.932580944  0.360960917  0.000000000000000000 -32.168789425 -15.092120000  32.168789425  0.000000999832515    54.896050 15.092120000002041 
   516     0.516000  0.069531113  0.000132148  0.932543629  0.361057309  0.000000000000000000 -32.170076633 -15.092120000  32.170076633  0.000000999448889    54.824082 15.092120000002041 
   517     0.517000  0.069663261  0.000132112  0.932506294  0.361153723  0.000000000000000000 -32.171364629 -15.092120000  32.171364629  0.000000999063231    54.752218 15.092120000002041 
   518     0.518000  0.069795373  0.000132076  0.932468939  0.361250159  0.000000000000000000 -32.172653412 -15.092120000  32.172653412  0.000000998675536    54.680459 15.092120000002041 
   519     0.519000  0.069927449  0.000132153  0.932431565  0.361346616  0.000000000000056843 -32.173942981 -15.067560000  32.173942981  0.000000999985129    54.608803 15.067560000002089 
   520     0.520000  0.070059602  0.000132117  0.932394139  0.361443177  0.000000000000000000 -32.175234433 -15.043020000  32.175234433  0.000000999595819    54.537191 15.043020000003793 
   521     0.521000  0.070191719  0.000132081  0.932356693  0.361539759  0.000000000000000000 -32.176526673 -15.043020000  32.176526673  0.000000999204471    54.465683 15.043020000003793 
   522     0.522000  0.070323800  0.000132044  0.932319227  0.361636362 -0.000000000000056843 -32.177819699 -15.043020000  32.177819699  0.000000998811088    54.394279 15.043020000003793 
   523     0.523000  0.070455844  0.000132008  0.932281742  0.361732987  0.000000000000000000 -32.179113511 -15.018500000  32.179113511  0.000000998415671    54.322979 15.018500000003598 
   524     0.524000  0.070587852  0.000132084  0.932244237  0.361829632  0.000000000000000000 -32.180408108 -14.994000000  32.180408108  0.000000999725088    54.251783 14.994000000005059 
   525     0.525000  0.070719937  0.000132048  0.932206680  0.361926382  0.000000000000000000 -32.181704597 -14.994000000  32.181704597  0.000000999328040    54.180630 14.994000000005059 
   526     0.526000  0.070851985  0.000132011  0.932169103  0.362023152  0.000000000000000000 -32.183001872 -14.994000000  32.183001872  0.000000998928957    54.109580 14.994000000005059 
   527     0.527000  0.070983996  0.000131975  0.932131507  0.362119944 -0.000000000000056843 -32.184299933 -14.969520000  32.184299933  0.000000998527836    54.038635 14.969520000004621 
   528     0.528000  0.071115971  0.000132051  0.932093891  0.362216756  0.000000000000000000 -32.185598778 -14.945060000  32.185598778  0.000000999837735    53.967793 14.945060000005839 
   529     0.529000  0.071248021  0.000132014  0.932056223  0.362313672  0.000000000000000000 -32.186899523 -14.945060000  32.186899523  0.000000999434974    53.896994 14.945060000005839 
   530     0.530000  0.071380036  0.000131977  0.932018535  0.362410609  0.000000000000000000 -32.188201054 -14.945060000  32.188201054  0.000000999030175    53.826299 14.945060000005839 
   531     0.531000  0.071512013  0.000131940  0.931980828  0.362507567  0.000000000000056843 -32.189503371 -14.920620000  32.189503371  0.000000998623340    53.755708 14.920620000005158 
   532     0.532000  0.071643953  0.000132016  0.931943101  0.362604546  0.000000000000000000 -32.190806472 -14.920620000  32.190806472  0.000000999933680    53.685220 14.920620000005158 
   533     0.533000  0.071775969  0.000131979  0.931905322  0.362701629  0.000000000000000000 -32.192111479 -14.896200000  32.192111479  0.000000999525196    53.614774 14.896200000006132 
   534     0.534000  0.071907948  0.000131942  0.931867523  0.362798732  0.000000000000000000 -32.193417273 -14.896200000  32.193417273  0.000000999114669    53.544433 14.896200000006132 
   535     0.535000  0.072039890  0.000131904  0.931829704  0.362895856  0.000000000000000000 -32.194723853 -14.871800000  32.194723853  0.000000998702106    53.474194 14.871800000005209 
   536     0.536000  0.072171794  0.000131867  0.931791866  0.362993001  0.000000000000000000 -32.196031217 -14.871800000  32.196031217  0.000000998287504    53.404059 14.871800000005209 
   537     0.537000  0.072303661  0.000131943  0.931754008  0.363090166  0.000000000000000000 -32.197339364 -14.847420000  32.197339364  0.000000999597493    53.334027 14.847420000005940 
   538     0.538000  0.072435604  0.000131905  0.931716098  0.363187435  0.000000000000000000 -32.198649426 -14.847420000  32.198649426  0.000000999181227    53.264038 14.847420000005940 
   539     0.539000  0.072567509  0.000131867  0.931678168  0.363284725 -0.000000000000056843 -32.199960273 -14.823060000  32.199960273  0.000000998762923    53.194152 14.823060000004773 
   540     0.540000  0.072699377  0.000131829  0.931640219  0.363382034  0.000000000000000000 -32.201271904 -14.823060000  32.201271904  0.000000998342583    53.124369 14.823060000004773 
   541     0.541000  0.072831206  0.000131906  0.931602250  0.363479364  0.000000000000000000 -32.202584319 -14.823060000  32.202584319  0.000000999652915    53.054689 14.823060000004773 
   542     0.542000  0.072963112  0.000131868  0.931564228  0.363576799  0.000000000000000000 -32.203898656 -14.774400000  32.203898656  0.000000999230899    52.985052 14.774400000003851 
   543     0.543000  0.073094979  0.000131829  0.931526187  0.363674253  0.000000000000000000 -32.205213777 -14.798720000  32.205213777  0.000000998806844    52.915518 14.798720000005261 
   544     0.544000  0.073226809  0.000131791  0.931488127  0.363771728  0.000000000000056843 -32.206529683 -14.774400000  32.206529683  0.000000998380748    52.846087 14.774400000003851 
   545     0.545000  0.073358600  0.000131867  0.931450046  0.363869222  0.000000000000000000 -32.207846371 -14.750100000  32.207846371  0.000000999691390    52.776758 14.750100000004096 
   546     0.546000  0.073490467  0.000131829  0.931411914  0.363966821  0.000000000000000000 -32.209164990 -14.750100000  32.209164990  0.000000999263611    52.707472 14.750100000004096 
   547     0.547000  0.073622296  0.000131790  0.931373761  0.364064441  0.000000000000056843 -32.210484392 -14.750100000  32.210484392  0.000000998833791    52.638289 14.750100000004096 
   548     0.548000  0.073754086  0.000131752  0.931335589  0.364162079  0.000000000000000000 -32.211804579 -14.725820000  32.211804579  0.000000998401933    52.569208 14.725820000002443 
   549     0.549000  0.073885838  0.000131828  0.931297398  0.364259738 -0.000000000000056843 -32.213125548 -14.725820000  32.213125548  0.000000999712839    52.500230 14.725820000002443 
   550     0.550000  0.074017666  0.000131789  0.931259154  0.364357501  0.000000000000056843 -32.214448454 -14.677320000  32.214448454  0.000000999279288    52.431295 14.677320000004102 
   551     0.551000  0.074149455  0.000131750  0.931220890  0.364455285  0.000000000000000000 -32.215772144 -14.701560000  32.215772144  0.000000998843692    52.362462 14.701560000002445 
   552     0.552000  0.074281205  0.000131711  0.931182606  0.364553087  0.000000000000000000 -32.217096618 -14.677320000  32.217096618  0.000000998406057    52.293731 14.677320000004102 
   553     0.553000  0.074412916  0.000131787  0.931144304  0.364650910  0.000000000000000000 -32.218421874 -14.677320000  32.218421874  0.000000999717188    52.225103 14.677320000004102 
   554     0.554000  0.074544703  0.000131748  0.931105948  0.364748837 -0.000000000000056843 -32.219749075 -14.653100000  32.219749075  0.000000999277851    52.156517 14.653100000003860 
   555     0.555000  0.074676451  0.000131709  0.931067572  0.364846784 -0.000000000000056843 -32.221077059 -14.653100000  32.221077059  0.000000998836469    52.088033 14.653100000003860 
   556     0.556000  0.074808160  0.000131669  0.931029178  0.364944750  0.000000000000000000 -32.222405826 -14.628900000  32.222405826  0.000000998393048    52.019652 14.628900000005274 
   557     0.557000  0.074939829  0.000131745  0.930990763  0.365042735  0.000000000000000000 -32.223735376 -14.628900000  32.223735376  0.000000999704362    51.951373 14.628900000005274 
   558     0.558000  0.075071575  0.000131706  0.930952296  0.365140825  0.000000000000000000 -32.225066877 -14.604720000  32.225066877  0.000000999259229    51.883136 14.604720000004789 
   559     0.559000  0.075203281  0.000131666  0.930913809  0.365238935  0.000000000000000000 -32.226399162 -14.604720000  32.226399162  0.000000998812050    51.815001 14.604720000004789 
   560     0.560000  0.075334947  0.000131626  0.930875303  0.365337064  0.000000000000000000 -32.227732229 -14.580560000  32.227732229  0.000000998362833    51.746969 14.580560000005960 
   561     0.561000  0.075466573  0.000131703  0.930836777  0.365435212  0.000000000000000000 -32.229066078 -14.580560000  32.229066078  0.000000999674288    51.679038 14.580560000005960 
   562     0.562000  0.075598276  0.000131663  0.930798198  0.365533465  0.000000000000000000 -32.230401886 -14.556420000  32.230401886  0.000000999223345    51.611149 14.556420000005232 
   563     0.563000  0.075729938  0.000131623  0.930759600  0.365631738  0.000000000000000000 -32.231738477 -14.556420000  32.231738477  0.000000998770363    51.543363 14.556420000005232 
   564     0.564000  0.075861561  0.000131582  0.930720982  0.365730029  0.000000000000000000 -32.233075850 -14.556420000  32.233075850  0.000000998315333    51.475678 14.556420000005232 
   565     0.565000  0.075993143  0.000131659  0.930682345  0.365828339  0.000000000000000000 -32.234414005 -14.532300000  32.234414005  0.000000999626890    51.408094 14.532300000006160 
   566     0.566000  0.076124802  0.000131618  0.930643654  0.365926755  0.000000000000000000 -32.235754126 -14.508200000  32.235754126  0.000000999170131    51.340553 14.508200000005189 
   567     0.567000  0.076256420  0.000131578  0.930604944  0.366025189  0.000000000000000000 -32.237095030 -14.508200000  32.237095030  0.000000998711326    51.273114 14.508200000005189 
   568     0.568000  0.076387998  0.000131537  0.930566214  0.366123642  0.000000000000000000 -32.238436715 -14.508200000  32.238436715  0.000000998250483    51.205776 14.508200000005189 
   569     0.569000  0.076519535  0.000131613  0.930527465  0.366222114  0.000000000000000000 -32.239779181 -14.484120000  32.239779181  0.000000999562099    51.138539 14.484120000005873 
   570     0.570000  0.076651149  0.000131573  0.930488663  0.366320691  0.000000000000000000 -32.241123621 -14.460060000  32.241123621  0.000000999099511    51.071345 14.460060000004660 
   571     0.571000  0.076782721  0.000131532  0.930449841  0.366419287  0.000000000000000000 -32.242468844 -14.460060000  32.242468844  0.000000998634879    51.004252 14.460060000004660 
   572     0.572000  0.076914253  0.000131608  0.930411000  0.366517901  0.000000000000000000 -32.243814847 -14.460060000  32.243814847  0.000000999947386    50.937260 14.460060000004660 
   573     0.573000  0.077045862  0.000131567  0.930372104  0.366616622  0.000000000000000000 -32.245162831 -14.436020000  32.245162831  0.000000999481004    50.870310 14.436020000005101 
   574     0.574000  0.077177429  0.000131526  0.930333190  0.366715361  0.000000000000000000 -32.246511598 -14.436020000  32.246511598  0.000000999012580    50.803462 14.436020000005101 
   575     0.575000  0.077308955  0.000131485  0.930294256  0.366814118  0.000000000000000000 -32.247861146 -14.412000000  32.247861146  0.000000998542110    50.736714 14.412000000003644 
   576     0.576000  0.077440440  0.000131561  0.930255303  0.366912893  0.000000000000056843 -32.249211475 -14.412000000  32.249211475  0.000000999854610    50.670068 14.412000000003644 
   577     0.577000  0.077572001  0.000131520  0.930216296  0.367011774  0.000000000000000000 -32.250563792 -14.388000000  32.250563792  0.000000999382380    50.603464 14.388000000003842 
   578     0.578000  0.077703521  0.000131478  0.930177270  0.367110674  0.000000000000000000 -32.251916892 -14.388000000  32.251916892  0.000000998908107    50.536960 14.388000000003842 
   579     0.579000  0.077834999  0.000131437  0.930138224  0.367209591  0.000000000000000000 -32.253270772 -14.364020000  32.253270772  0.000000998431788    50.470558 14.364020000002142 
   580     0.580000  0.077966436  0.000131513  0.930099159  0.367308527  0.000000000000000000 -32.254625433 -14.364020000  32.254625433  0.000000999744235    50.404257 14.364020000002142 
   581     0.581000  0.078097949  0.000131471  0.930060040  0.367407569 -0.000000000000056843 -32.255982088 -14.340060000  32.255982088  0.000000999266147    50.337997 14.340060000002097 
   582     0.582000  0.078229420  0.000131430  0.930020902  0.367506628  0.000000000000000000 -32.257339526 -14.340060000  32.257339526  0.000000998786014    50.271838 14.340060000002097 
   583     0.583000  0.078360850  0.000131388  0.929981744  0.367605706  0.000000000000000000 -32.258697744 -14.316120000  32.258697744  0.000000998303839    50.205780 14.316120000003707 
   584     0.584000  0.078492238  0.000131464  0.929942568  0.367704801  0.000000000000000000 -32.260056742 -14.316120000  32.260056742  0.000000999616191    50.139822 14.316120000003707 
   585     0.585000  0.078623701  0.000131422  0.929903337  0.367804003  0.000000000000000000 -32.261417742 -14.292200000  32.261417742  0.000000999132237    50.073906 14.292200000003419 
   586     0.586000  0.078755123  0.000131380  0.929864086  0.367903223  0.000000000000000000 -32.262779523 -14.292200000  32.262779523  0.000000998646237    50.008091 14.292200000003419 
   587     0.587000  0.078886503  0.000131456  0.929824817  0.368002460  0.000000000000056843 -32.264142084 -14.268300000  32.264142084  0.000000999959380    49.942376 14.268300000004785 
   588     0.588000  0.079017958  0.000131413  0.929785493  0.368101803  0.000000000000000000 -32.265506654 -14.268300000  32.265506654  0.000000999471595    49.876703 14.268300000004785 
   589     0.589000  0.079149372  0.000131371  0.929746149  0.368201165  0.000000000000000000 -32.266872006 -14.268300000  32.266872006  0.000000998981763    49.811130 14.268300000004785 
   590     0.590000  0.079280743  0.000131328  0.929706787  0.368300543  0.000000000000000000 -32.268238139 -14.244420000  32.268238139  0.000000998489888    49.745657 14.244420000004254 
   591     0.591000  0.079412071  0.000131405  0.929667405  0.368399939  0.000000000000000000 -32.269605050 -14.244420000  32.269605050  0.000000999802866    49.680285 14.244420000004254 
   592     0.592000  0.079543476  0.000131362  0.929627969  0.368499442  0.000000000000000000 -32.270973978 -14.196720000  32.270973978  0.000000999309192    49.614954 14.196720000004603 
   593     0.593000  0.079674837  0.000131319  0.929588514  0.368598963  0.000000000000000000 -32.272343687 -14.220560000  32.272343687  0.000000998813476    49.549724 14.220560000005378 
   594     0.594000  0.079806156  0.000131276  0.929549039  0.368698500  0.000000000000000000 -32.273714176 -14.196720000  32.273714176  0.000000998315719    49.484593 14.196720000004603 
   595     0.595000  0.079937433  0.000131352  0.929509545  0.368798054  0.000000000000000000 -32.275085444 -14.196720000  32.275085444  0.000000999628487    49.419563 14.196720000004603 
   596     0.596000  0.080068785  0.000131309  0.929469997  0.368897716  0.000000000000000000 -32.276458735 -14.172900000  32.276458735  0.000000999128922    49.354574 14.172900000005484 
   597     0.597000  0.080200094  0.000131266  0.929430429  0.368997395  0.000000000000000000 -32.277832806 -14.149100000  32.277832806  0.000000998627310    49.289685 14.149100000004466 
   598     0.598000  0.080331360  0.000131342  0.929390843  0.369097090  0.000000000000000000 -32.279207657 -14.172900000  32.279207657  0.000000999940791    49.224895 14.172900000005484 
   599     0.599000  0.080462702  0.000131299  0.929351201  0.369196893  0.000000000000056843 -32.280584538 -14.125320000  32.280584538  0.000000999437368    49.160147 14.125320000005104 
   600     0.600000  0.080594001  0.000131255  0.929311540  0.369296713  0.000000000000000000 -32.281962199 -14.149100000  32.281962199  0.000000998931901    49.095499 14.149100000004466 
   601     0.601000  0.080725257  0.000131212  0.929271860  0.369396549  0.000000000000000000 -32.283340640 -14.101560000  32.283340640  0.000000998424387    49.030951 14.101560000003843 
   602     0.602000  0.080856468  0.000131288  0.929232161  0.369496402  0.000000000000000000 -32.284719860 -14.125320000  32.284719860  0.000000999737591    48.966502 14.125320000005104 
   603     0.603000  0.080987756  0.000131244  0.929192407  0.369596363  0.000000000000000000 -32.286101116 -14.077820000  32.286101116  0.000000999228254    48.902094 14.077820000004237 
   604     0.604000  0.081119001  0.000131201  0.929152633  0.369696340  0.000000000000000000 -32.287483153 -14.101560000  32.287483153  0.000000998716873    48.837786 14.101560000003843 
   605     0.605000  0.081250201  0.000131157  0.929112841  0.369796334  0.000000000000000000 -32.288865969 -14.054100000  32.288865969  0.000000998203449    48.773577 14.054100000002734 
   606     0.606000  0.081381358  0.000131233  0.929073030  0.369896343  0.000000000000000000 -32.290249562 -14.077820000  32.290249562  0.000000999516329    48.709468 14.077820000004237 
   607     0.607000  0.081512591  0.000131189  0.929033163  0.369996461 -0.000000000000056843 -32.291635200 -14.030400000  32.291635200  0.000000999001075    48.645400 14.030400000002885 
   608     0.608000  0.081643779  0.000131144  0.928993278  0.370096595  0.000000000000000000 -32.293021617 -14.054100000  32.293021617  0.000000998483775    48.581431 14.054100000002734 
   609     0.609000  0.081774924  0.000131221  0.928953373  0.370196746  0.000000000000000000 -32.294408812 -14.006720000  32.294408812  0.000000999797289    48.517562 14.006720000001138 
   610     0.610000  0.081906144  0.000131176  0.928913413  0.370297004  0.000000000000000000 -32.295798058 -14.030400000  32.295798058  0.000000999278151    48.453733 14.030400000002885 
   611     0.611000  0.082037320  0.000131132  0.928873434  0.370397278 -0.000000000000056843 -32.297188084 -14.006720000  32.297188084  0.000000998756968    48.390004 14.006720000001138 
   612     0.612000  0.082168452  0.000131087  0.928833436  0.370497569  0.000000000000000000 -32.298578889 -13.983060000  32.298578889  0.000000998233739    48.326374 13.983060000001046 
   613     0.613000  0.082299540  0.000131163  0.928793419  0.370597875  0.000000000000000000 -32.299970470 -13.983060000  32.299970470  0.000000999546860    48.262842 13.983060000001046 
   614     0.614000  0.082430703  0.000131119  0.928753346  0.370698290  0.000000000000000000 -32.301364110 -13.959420000  32.301364110  0.000000999021785    48.199352 13.959420000002609 
   615     0.615000  0.082561822  0.000131074  0.928713254  0.370798720  0.000000000000000000 -32.302758529 -13.959420000  32.302758529  0.000000998494665    48.135960 13.959420000002609 
   616     0.616000  0.082692895  0.000131150  0.928673144  0.370899167  0.000000000000000000 -32.304153725 -13.959420000  32.304153725  0.000000999808370    48.072668 13.959420000002609 
   617     0.617000  0.082824045  0.000131105  0.928632977  0.370999721  0.000000000000000000 -32.305550986 -13.935800000  32.305550986  0.000000999279396    48.009416 13.935800000002274 
   618     0.618000  0.082955150  0.000131060  0.928592792  0.371100292  0.000000000000000000 -32.306949026 -13.912200000  32.306949026  0.000000998748378    47.946263 13.912200000003594 
   619     0.619000  0.083086210  0.000131015  0.928552588  0.371200878  0.000000000000000000 -32.308347844 -13.912200000  32.308347844  0.000000998215314    47.883208 13.912200000003594 
   620     0.620000  0.083217225  0.000131091  0.928512365  0.371301479  0.000000000000000000 -32.309747439 -13.912200000  32.309747439  0.000000999528552    47.820253 13.912200000003594 
   621     0.621000  0.083348316  0.000131046  0.928472086  0.371402189  0.000000000000000000 -32.311149106 -13.888620000  32.311149106  0.000000998993628    47.757337 13.888620000003016 
   622     0.622000  0.083479362  0.000131000  0.928431788  0.371502915 -0.000000000000056843 -32.312551551 -13.865060000  32.312551551  0.000000998456656    47.694521 13.865060000004092 
   623     0.623000  0.083610362  0.000131076  0.928391471  0.371603656 -0.000000000000056843 -32.313954773 -13.888620000  32.313954773  0.000000999770429    47.631803 13.888620000003016 
   624     0.624000  0.083741438  0.000131031  0.928351098  0.371704505  0.000000000000000000 -32.315360074 -13.841520000  32.315360074  0.000000999231587    47.569125 13.841520000003271 
   625     0.625000  0.083872468  0.000130985  0.928310706  0.371805370  0.000000000000000000 -32.316766154 -13.841520000  32.316766154  0.000000998690701    47.506546 13.841520000003271 
   626     0.626000  0.084003453  0.000130939  0.928270295  0.371906250  0.000000000000000000 -32.318173010 -13.841520000  32.318173010  0.000000998147772    47.444065 13.841520000003271 
   627     0.627000  0.084134392  0.000131015  0.928229866  0.372007146  0.000000000000000000 -32.319580642 -13.818000000  32.319580642  0.000000999461006    47.381682 13.818000000004105 
   628     0.628000  0.084265408  0.000130969  0.928189380  0.372108150 -0.000000000000056843 -32.320990361 -13.818000000  32.320990361  0.000000998916196    47.319340 13.818000000004105 
   629     0.629000  0.084396377  0.000130923  0.928148875  0.372209169  0.000000000000000000 -32.322400857 -13.794500000  32.322400857  0.000000998369345    47.257096 13.794500000003040 
   630     0.630000  0.084527300  0.000130999  0.928108352  0.372310203  0.000000000000000000 -32.323812129 -13.794500000  32.323812129  0.000000999683062    47.194950 13.794500000003040 
   631     0.631000  0.084658299  0.000130953  0.928067772  0.372411346  0.000000000000000000 -32.325225494 -13.771020000  32.325225494  0.000000999134323    47.132844 13.771020000003631 
   632     0.632000  0.084789252  0.000130907  0.928027173  0.372512504  0.000000000000000000 -32.326639637 -13.771020000  32.326639637  0.000000998583540    47.070836 13.771020000003631 
   633     0.633000  0.084920159  0.000130983  0.927986556  0.372613677 -0.000000000000056843 -32.328054556 -13.747560000  32.328054556  0.000000999897724    47.008926 13.747560000002323 
   634     0.634000  0.085051141  0.000130936  0.927945882  0.372714959  0.000000000000000000 -32.329471574 -13.747560000  32.329471574  0.000000999345048    46.947057 13.747560000002323 
   635     0.635000  0.085182078  0.000130890  0.927905189  0.372816256  0.000000000000000000 -32.330889370 -13.724120000  32.330889370  0.000000998790329    46.885285 13.724120000002671 
   636     0.636000  0.085312968  0.000130843  0.927864477  0.372917568  0.000000000000056843 -32.332307943 -13.724120000  32.332307943  0.000000998233562    46.823611 13.724120000002671 
